t,sim,$x$,$y$,$z$,V,control_input,state,status
11.1,2,0.7916713953018188,-4.217728614807129,-8.90160846710205,0.04936452582478523,"[ 3.7622377e-01  3.2947350e-01  7.4647850e-01 -3.2391600e-02
 -5.2402182e-05 -6.0177320e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.1,3,0.6178588271141052,-4.226944446563721,-9.445402145385742,0.05088789761066437,"[ 3.2854229e-01  5.2063501e-01  1.7993705e-01 -5.0316852e-02
 -1.4956487e-05  1.2498858e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.11,1,0.0951765850186348,-4.887670993804932,-9.924864768981934,0.0533963181078434,"[ 3.3607683e-01  3.8849837e-01  1.0307718e-01 -6.0603011e-02
 -1.6204346e-04 -2.9074168e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.11,2,0.7899143695831299,-4.2194414138793945,-8.904492378234863,0.049372825771570206,"[ 3.7532789e-01  3.2893720e-01  7.4447626e-01 -3.2360960e-02
 -5.3372372e-05 -5.7866652e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.11,3,0.6164324283599854,-4.22896146774292,-9.446517944335938,0.050892796367406845,"[ 3.2770553e-01  5.1919836e-01  1.7977636e-01 -5.0284088e-02
 -1.7182218e-05  1.2377191e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.120000000000001,1,0.09462618082761765,-4.8883490562438965,-9.925176620483398,0.053397152572870255,"[ 3.33894402e-01  3.86146903e-01  1.02802426e-01 -6.06947318e-02
 -1.63190271e-04 -2.91230641e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.120000000000001,2,0.7881612777709961,-4.221150875091553,-8.907368659973145,0.04938111454248428,"[ 3.7442905e-01  3.2839608e-01  7.4246144e-01 -3.2331843e-02
 -5.4358334e-05 -5.5497470e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.120000000000001,3,0.6150094270706177,-4.230972766876221,-9.4476318359375,0.050897687673568726,"[ 3.2687661e-01  5.1774025e-01  1.7960088e-01 -5.0195936e-02
 -1.9258068e-05  1.3245243e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.13,1,0.09407927840948105,-4.889023303985596,-9.925487518310547,0.053397975862026215,"[ 3.3172441e-01  3.8382232e-01  1.0256551e-01 -6.0951985e-02
 -1.6440498e-04 -2.9246107e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.13,2,0.7864121198654175,-4.222856521606445,-8.910237312316895,0.04938938841223717,"[ 3.7353465e-01  3.2785812e-01  7.4053097e-01 -3.2257825e-02
 -5.5225231e-05 -5.4272986e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.13,3,0.613589882850647,-4.232978820800781,-9.44874382019043,0.05090256780385971,"[ 3.2604295e-01  5.1630229e-01  1.7942782e-01 -5.0120626e-02
 -2.1330083e-05  1.3367744e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.14,1,0.09353586286306381,-4.889693260192871,-9.925797462463379,0.053398773074150085,"[ 3.2956937e-01  3.8150012e-01  1.0233214e-01 -6.1222907e-02
 -1.6560916e-04 -2.9331464e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.14,2,0.7846668362617493,-4.2245588302612305,-8.913098335266113,0.049397651106119156,"[ 3.7264419e-01  3.2731068e-01  7.3854673e-01 -3.2192644e-02
 -5.6135763e-05 -5.2098641e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.14,3,0.6121737360954285,-4.234979152679443,-9.449853897094727,0.05090745538473129,"[ 3.2521152e-01  5.1485312e-01  1.7925711e-01 -5.0066143e-02
 -2.3315260e-05  1.3841506e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.15,1,0.09299591183662415,-4.890359401702881,-9.926106452941895,0.05339957773685455,"[ 3.2742175e-01  3.7920198e-01  1.0209660e-01 -6.1487876e-02
 -1.6682880e-04 -2.9470472e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.15,2,0.7829254865646362,-4.226257801055908,-8.9159517288208,0.04940588027238846,"[ 3.7175813e-01  3.2676753e-01  7.3659891e-01 -3.2116529e-02
 -5.6990262e-05 -5.0370144e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.15,3,0.6107609868049622,-4.236974239349365,-9.450963020324707,0.05091232433915138,"[ 3.2438216e-01  5.1341432e-01  1.7914759e-01 -5.0275270e-02
 -2.5338564e-05  1.3681302e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.16,1,0.09245940297842026,-4.891021728515625,-9.926414489746094,0.05340035632252693,"[ 3.2529268e-01  3.7692446e-01  1.0187605e-01 -6.1810877e-02
 -1.6808660e-04 -2.9623391e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.16,2,0.7811880111694336,-4.2279534339904785,-8.918797492980957,0.04941411316394806,"[ 3.7087542e-01  3.2622927e-01  7.3463160e-01 -3.2067817e-02
 -5.7787132e-05 -4.8305485e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.16,3,0.609351634979248,-4.238964080810547,-9.452070236206055,0.05091717466711998,"[ 3.2356188e-01  5.1197290e-01  1.7898729e-01 -5.0256085e-02
 -2.7222932e-05  1.4366945e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.17,1,0.09192630648612976,-4.891679763793945,-9.92672061920166,0.05340113490819931,"[ 3.23184699e-01  3.74648094e-01  1.01557955e-01 -6.16871677e-02
 -1.69357285e-04 -2.96316165e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.17,2,0.7794544100761414,-4.229645729064941,-8.921634674072266,0.049422334879636765,"[ 3.6999372e-01  3.2570326e-01  7.3259103e-01 -3.2103080e-02
 -5.8582536e-05 -4.5245187e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.17,3,0.6079456806182861,-4.240948677062988,-9.45317554473877,0.05092202499508858,"[ 3.2273856e-01  5.1054657e-01  1.7885908e-01 -5.0378129e-02
 -2.9099725e-05  1.4284812e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.18,1,0.09139660745859146,-4.892333984375,-9.92702579498291,0.0534018836915493,"[ 3.2108378e-01  3.7237895e-01  1.0127086e-01 -6.1713606e-02
 -1.7050744e-04 -2.9669167e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.18,2,0.7777246832847595,-4.231334209442139,-8.924464225769043,0.049430523067712784,"[ 3.6911991e-01  3.2515296e-01  7.3061556e-01 -3.2023937e-02
 -5.9323549e-05 -4.2778254e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.18,3,0.6065431237220764,-4.242927551269531,-9.454278945922852,0.05092686414718628,"[ 3.2191619e-01  5.0911349e-01  1.7871150e-01 -5.0421670e-02
 -3.1043510e-05  1.4559424e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.19,1,0.09087028354406357,-4.892984390258789,-9.927330017089844,0.053402628749608994,"[ 3.19000959e-01  3.70150357e-01  1.01007916e-01 -6.18407689e-02
 -1.71702399e-04 -2.97937747e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.19,2,0.7759988307952881,-4.2330193519592285,-8.927286148071289,0.0494387187063694,"[ 3.6824146e-01  3.2460755e-01  7.2862387e-01 -3.1978711e-02
 -6.0040566e-05 -4.0321625e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.19,3,0.6051439046859741,-4.244901180267334,-9.4553804397583,0.050931695848703384,"[ 3.2109603e-01  5.0768805e-01  1.7856802e-01 -5.0481334e-02
 -3.2870033e-05  1.4698363e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.200000000000001,1,0.09034731239080429,-4.8936309814453125,-9.927633285522461,0.05340336635708809,"[ 3.16924661e-01  3.67923796e-01  1.00733675e-01 -6.19252920e-02
 -1.72976215e-04 -2.98984144e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.200000000000001,2,0.7742767930030823,-4.234701156616211,-8.930100440979004,0.04944688454270363,"[ 3.6737141e-01  3.2407269e-01  7.2666872e-01 -3.1934924e-02
 -6.0704519e-05 -3.8216696e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.200000000000001,3,0.603748083114624,-4.2468695640563965,-9.456480026245117,0.05093652382493019,"[ 3.2028142e-01  5.0627416e-01  1.7840117e-01 -5.0430030e-02
 -3.4617351e-05  1.4968225e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.21,1,0.08982767164707184,-4.89427375793457,-9.927935600280762,0.05340409278869629,"[ 3.1486702e-01  3.6571068e-01  1.0048184e-01 -6.2105812e-02
 -1.7420133e-04 -3.0000363e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.21,2,0.7725586295127869,-4.236379623413086,-8.932907104492188,0.04945504292845726,"[ 3.6650413e-01  3.2353181e-01  7.2469282e-01 -3.1889353e-02
 -6.1402192e-05 -3.5713958e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.21,3,0.6023555994033813,-4.248832702636719,-9.4575777053833,0.05094132944941521,"[ 3.1947008e-01  5.0484794e-01  1.7823558e-01 -5.0393749e-02
 -3.6416644e-05  1.5683988e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.22,1,0.08931133896112442,-4.8949127197265625,-9.928236961364746,0.05340481922030449,"[ 3.12820584e-01  3.63521278e-01  1.00247554e-01 -6.23664781e-02
 -1.75487556e-04 -3.01575959e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.22,2,0.7708442807197571,-4.2380547523498535,-8.93570613861084,0.0494631789624691,"[ 3.6563727e-01  3.2299975e-01  7.2269851e-01 -3.1884082e-02
 -6.2012412e-05 -3.3023853e-03]","[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.22,3,0.6009664535522461,-4.250790596008301,-9.458673477172852,0.05094613507390022,"[ 3.1865916e-01  5.0344354e-01  1.7806493e-01 -5.0329186e-02
 -3.8144706e-05  1.5886860e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.23,1,0.08879829198122025,-4.895547866821289,-9.928537368774414,0.053405508399009705,"[ 3.1078705e-01  3.6135268e-01  1.0001170e-01 -6.2616721e-02
 -1.7675318e-04 -3.0337691e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.23,2,0.7691337466239929,-4.239726543426514,-8.938498497009277,0.04947131499648094,[ 0.36478743  0.3224649   0.72083503 -0.03156213 -0.00078885 -0.00261982],"[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
11.23,3,0.5995806455612183,-4.252743244171143,-9.45976734161377,0.05095092952251434,"[ 3.1784871e-01  5.0203586e-01  1.7787550e-01 -5.0190639e-02
 -3.9810850e-05  1.6330004e-03]","[ 0.04753708 -4.94619    -9.930877    0.          0.          0.
  0.         -0.02381257 -0.03179799 -0.03406648 -0.4531493   0.01840165
  0.68604463  0.          0.          0.          0.          0.
  0.        ]",active
11.24,1,0.08828850835561752,-4.89617919921875,-9.928836822509766,0.05340619385242462,"[ 3.0877015e-01  3.5917956e-01  9.9775091e-02 -6.2858902e-02
 -1.7803413e-04 -3.0444957e-02]","[ 0.05673613 -4.935792   -9.949386    0.          0.          0.
  0.         -0.03067121 -0.03912321 -0.02239275 -0.22377415  0.01955525
  0.80573505  0.          0.          0.          0.          0.
  0.        ]",active
11.24,2,0.7674270272254944,-4.241394996643066,-8.941283226013184,0.049479443579912186,[ 0.3639249   0.3219346   0.7189159  -0.03152299 -0.00077149 -0.00247037],"[ 0.04541975 -4.9554625  -9.923169    0.          0.          0.
  0.         -0.02228047 -0.02566776 -0.03955314 -0.46787694  0.01823744
  0.64921886  0.          0.          0.          0.          0.
  0.        ]",active
